subject,number,name,description,credit_hours,crn,section,enrollment_status,type,type_code,start_time,end_time,days,room,building,instructors,
ENG,177,Engineering First-Year Experience Seminars,"Provides first-year students with opportunities to participate in interdisciplinary courses designed to help explore what is means to be an engineer and develop skills required in the engineering workplace, be it team dynamics, leadership skills, intercultural competency, or communication techniques. Students will explore topic areas offered as separate sections under the course heading. Each section uses a hands-on, interactive, discussion/team-based approach. The courses use active learning exercises in addition to reflections, readings, and project work. May be repeated in the same or separate terms for a maximum of 4 hours.",1 TO 2 hours.,72421,ST1,Open (Restricted),Lecture-Discussion,LCD,14:00,14:50,W,3081,Electrical & Computer Eng Bldg,"Conway, B;Forman, G;Neiss, C",
ENG,198,Special Topics,Subject offerings of new and developing areas of knowledge in engineering intended to augment the existing curriculum. See Class Schedule or college course information for topics and prerequisites. Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,1 to 4 hours.,68381,CYB,Open (Restricted),Lecture-Discussion,LCD,16:00,16:50,W,106B8,Engineering Hall,"Bashir, M;Saebeler, D",
ENG,198,Special Topics,Subject offerings of new and developing areas of knowledge in engineering intended to augment the existing curriculum. See Class Schedule or college course information for topics and prerequisites. Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,1 to 4 hours.,72425,EA,CrossListOpen (Restricted),Lecture-Discussion,LCD,20:00,20:50,W,,,"Amos, J",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,72426,ARF,Open (Restricted),Lecture-Discussion,LCD,9:00,9:50,M,4101,Materials Science & Eng Bld,"Davidson, E;Favila, I",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,72427,ARG,Open (Restricted),Lecture,LEC,9:00,9:50,F,4029,Campus Instructional Facility,"Davidson, E;Favila, I",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,72428,ARS,Closed,Lecture-Discussion,LCD,9:00,9:50,W,18,Campus Instructional Facility,"Davidson, E;Favila, I",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,72429,ERT,Open,Lecture-Discussion,LCD,ARRANGED,,,,,"Mamaril, N",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,58937,ISR,Open (Restricted),Lecture,LEC,14:00,14:50,W,106B8,Engineering Hall,"Mamaril, N",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,72083,M1,Open (Restricted),Lecture-Discussion,LCD,11:00,12:15,T,4039,Campus Instructional Facility,"Cervantes, V;Favila, I",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,72083,M2,Open (Restricted),Lecture-Discussion,S2,16:00,17:15,T,4025,Campus Instructional Facility,"Cervantes, V;Favila, I",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,71607,PLT,Open (Restricted),Lecture-Discussion,LCD,ARRANGED,,,,,"Favila, I;Tempel, D",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,71581,PUR,Open (Restricted),Online,ONL,ARRANGED,,,,,"Fagen-Ulmschneider, W",
ENG,199,Undergraduate Open Seminar,"Topics will vary. See class schedule. Approved for Letter and S/U grading. May be repeated in the same or separate semesters, if topics vary.",0 TO 5 hours.,73567,UGR,Closed,Lecture,LEC,12:00,12:50,W,1047,Sidney Lu Mech Engr Bldg,"Mamaril, N",
ENG,261,Technology &amp; Mgmt Seminar,Same as BADM 261. See BADM 261.,1 hours.,73615,TM,Closed,Lecture-Discussion,LCD,12:00,12:50,F,134,Temple Hoyne Buell Hall,,
ENG,298,Special Topics,Subject offerings of new and developing areas of knowledge in engineering intended to augment the existing curriculum. See Class Schedule or college course information for topics and prerequisites. Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,1 TO 4 hours.,71578,CSP,Open (Restricted),Lecture-Discussion,LCD,ARRANGED,,,,,"Winter, G",
ENG,298,Special Topics,Subject offerings of new and developing areas of knowledge in engineering intended to augment the existing curriculum. See Class Schedule or college course information for topics and prerequisites. Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,1 TO 4 hours.,71602,GPO,Open (Restricted),Lecture-Discussion,LCD,11:00,11:50,W,1047,Sidney Lu Mech Engr Bldg,"Dankowicz, H;McCullough, A",
ENG,298,Special Topics,Subject offerings of new and developing areas of knowledge in engineering intended to augment the existing curriculum. See Class Schedule or college course information for topics and prerequisites. Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,1 TO 4 hours.,71585,SAW,Open (Restricted),Online,ONL,ARRANGED,,,,,"Tempel, D;Turner, D",
ENG,298,Special Topics,Subject offerings of new and developing areas of knowledge in engineering intended to augment the existing curriculum. See Class Schedule or college course information for topics and prerequisites. Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,1 TO 4 hours.,71584,SEP,Open,Lecture-Discussion,LCD,18:00,19:50,R,2101,Everitt Laboratory,"Hebert, L",
ENG,300,Engineering Transfer Orientation,Orientation required of off-campus transfer students in the College of Engineering. Prerequisite: Restricted to first time Transfer Engineering students.,1 hours.,71616,T,Open (Restricted),Online,ONL,ARRANGED,,,,,"Niehans, K",
ENG,300,Engineering Transfer Orientation,Orientation required of off-campus transfer students in the College of Engineering. Prerequisite: Restricted to first time Transfer Engineering students.,1 hours.,71579,TR2,Open (Restricted),Lecture-Discussion,LCD,11:00,11:50,MW,2015,Civil Eng Hydrosystems Lab,"Forman, G;Niehans, K",
ENG,300,Engineering Transfer Orientation,Orientation required of off-campus transfer students in the College of Engineering. Prerequisite: Restricted to first time Transfer Engineering students.,1 hours.,71595,TR3,Open (Restricted),Lecture-Discussion,LCD,13:00,13:50,MW,158,Loomis Laboratory,"Forman, G;Niehans, K",
ENG,300,Engineering Transfer Orientation,Orientation required of off-campus transfer students in the College of Engineering. Prerequisite: Restricted to first time Transfer Engineering students.,1 hours.,72711,TR4,Open (Restricted),Lecture-Discussion,LCD,16:00,16:50,MW,139,Loomis Laboratory,"Forman, G;Niehans, K",
ENG,300,Engineering Transfer Orientation,Orientation required of off-campus transfer students in the College of Engineering. Prerequisite: Restricted to first time Transfer Engineering students.,1 hours.,71610,TR5,Open (Restricted),Lecture-Discussion,LCD,11:00,11:50,TR,2015,Electrical & Computer Eng Bldg,"Forman, G;Niehans, K",
ENG,300,Engineering Transfer Orientation,Orientation required of off-campus transfer students in the College of Engineering. Prerequisite: Restricted to first time Transfer Engineering students.,1 hours.,71613,TR6,Open (Restricted),Lecture-Discussion,LCD,11:00,11:50,TR,2015,Civil Eng Hydrosystems Lab,"Forman, G;Niehans, K",
ENG,300,Engineering Transfer Orientation,Orientation required of off-campus transfer students in the College of Engineering. Prerequisite: Restricted to first time Transfer Engineering students.,1 hours.,71614,TR7,Open (Restricted),Lecture-Discussion,LCD,16:00,16:50,TR,106B3,Engineering Hall,"Forman, G;Niehans, K",
ENG,310,Engineering Internship,Engineering Internship is for engineering undergraduate students who are completing full-time or part-time internship or co-op that is related to their major field of study and an integral or important part of their program of study. Students participating in research-based projects should contact the Office of Undergraduate Research in Engineering to identify an appropriate course. Approved for S/U grading only. May be repeated in separate terms.,0 hours.,71609,CS,Open (Restricted),Online,ONL,ARRANGED,,,,,"Fruehling, A;Turner, D",
ENG,310,Engineering Internship,Engineering Internship is for engineering undergraduate students who are completing full-time or part-time internship or co-op that is related to their major field of study and an integral or important part of their program of study. Students participating in research-based projects should contact the Office of Undergraduate Research in Engineering to identify an appropriate course. Approved for S/U grading only. May be repeated in separate terms.,0 hours.,75218,FT,Open (Restricted),Online,ONL,ARRANGED,,,,,"Fruehling, A;Turner, D",
ENG,310,Engineering Internship,Engineering Internship is for engineering undergraduate students who are completing full-time or part-time internship or co-op that is related to their major field of study and an integral or important part of their program of study. Students participating in research-based projects should contact the Office of Undergraduate Research in Engineering to identify an appropriate course. Approved for S/U grading only. May be repeated in separate terms.,0 hours.,54771,PT,Open (Restricted),Online,ONL,ARRANGED,,,,,"Fruehling, A;Turner, D",
